,average_score,first_token,group_tokens,pair_score,Need_normalize
548073,0.8436750212433299,star-shaped,"('star-shaped', 'stud', 'earrings')",0.9045323985876728,True
548125,0.8910795509808349,$,"('$', '125', ';')",0.9032020702764376,True
548127,0.8986310094150104,;,"(';', 'Wool-blend', 'blazer')",0.9039602185694808,True
548136,0.929354173284648,flared,"('flared', 'trousers', 'by')",0.9087521974081224,True
548142,0.9211814546533178,;,"(';', 'Pussy-bow', 'silk-satin')",0.8649768606728608,True
548357,0.7786609717413522,;,"(';', 'Virgin', 'wool')",0.9050648262275276,True
548450,0.8698878528155639,mini,"('mini', 'dress', 'by')",0.905135277512414,True
548457,0.7941551322185387,Double-breasted,"('Double-breasted', 'blazer', 'by')",0.9027496887852791,True
548463,0.8720040438887091,;,"(';', 'Color-block', 'beaded')",0.9040026549189992,True
549066,0.7973066694699894,government,"('government', 'discouraging', 'lavish')",0.9038745947290016,True
549166,0.8378744388712807,down,"('down', '26', 'percent')",0.9162636641597922,True
549665,0.9202802653760676,$,"('$', '3', 'million')",0.9531161791765174,True
549831,0.906793298161226,reached,"('reached', '$', '1')",0.9105478712052252,True
550114,0.8841238969505678,"4,645","('4,645', 'square', 'meters')",0.9046002918531376,True
550165,0.9200342050874286,include,"('include', 'smaller', 'units')",0.8815576245240703,True
550678,0.7737293767716578,hybrid,"('hybrid', 'dress', 'sneakers')",0.9035271216444292,True
551418,0.8788262522138056,H,"('H', '&', 'M')",0.9031077664904229,True
552307,0.8967883258782798,ranging,"('ranging', 'from', 'under')",0.9047973309311098,True
552449,0.9303980759830884,inches,"('inches', 'by', '4')",0.8607420828775343,True
552450,0.9258071734640992,by,"('by', '4', 'inches')",0.9239786987188944,True
552451,0.8713959356336055,4,"('4', 'inches', ')')",0.9051388734409652,True
553244,0.8849848841700348,relatively,"('relatively', 'standard', 'fare')",0.9023973943750584,True
554282,0.9157391460718982,$,"('$', '15', 'million')",0.9102765588712408,True
554474,0.9212379323795664,cushion-shaped,"('cushion-shaped', 'emerald', 'pendant')",0.9177778598070556,True
554475,0.9340826211822609,emerald,"('emerald', 'pendant', 'weighing')",0.9222100626615084,True
554476,0.906017099886037,pendant,"('pendant', 'weighing', 'approximately')",0.93641133070785,True
554551,0.9148732741028436,$,"('$', '1', 'million')",0.9607068025193812,True
554591,0.9200173610520656,baguette-cut,"('baguette-cut', 'diamond', 'shoulders')",0.7897146302788499,True
554651,0.8878999548389225,yellow-gold,"('yellow-gold', 'flowers', 'contain')",0.9027282750283762,True
554659,0.8775524811518937,15,"('15', 'cultured', 'pearls')",0.9036651962757948,True
554759,0.9161597239773456,Mohamed,"('Mohamed', 'Shah', 'Aga')",0.9119237232422002,True
554785,0.9346289509038752,$,"('$', '1.1', 'billion')",0.901894373276336,True
555589,0.9051602806285562,recalls,"('recalls', 'cabernet', 'franc')",0.9054721602117988,True
555985,0.9174194612231782,$,"('$', '70', 'range')",0.9072797150864264,True
555986,0.8970913175152051,70,"('70', 'range', ';')",0.9411204712246226,True
556462,0.91713160074011,$,"('$', '4', 'million')",0.9359355764937092,True
556463,0.9332477085763168,4,"('4', 'million', 'series')",0.9431657495374828,True
557061,0.8671128966219575,10,"('10', 'or', '11')",0.9046460602272974,True
557287,0.8892556475414296,$,"('$', '3.2', 'billion')",0.9580800476753802,True
557561,0.8748059075492701,Valley,"('Valley', 'cult', 'cabernet')",0.9249823626790759,True
558095,0.8913970451709449,notably,"('notably', 'elegant', 'St.')",0.9041333670090309,True
558096,0.9057007192122571,elegant,"('elegant', 'St.', 'Helena')",0.9097492826137036,True
558522,0.9015603297711142,includes,"('includes', 'six', 'bottles')",0.9255724598810778,True
559639,0.933850373375222,ground,"('ground', 'beef', 'topped')",0.9413336079661514,True
559794,0.9235684764052136,stainless,"('stainless', 'steel', 'bowl')",0.9415794275337296,True
559865,0.8968741803328943,fatty,"('fatty', 'pieces', 'separate')",0.9175681028678856,True
560314,0.9194127006515984,perfectly,"('perfectly', 'toasted', 'bun')",0.9029277853531952,True
560426,0.8694524098059841,tablespoons,"('tablespoons', 'olive', 'oil2')",0.94405444735514,True
560429,0.8054846563272139,medium,"('medium', 'yellow', 'onions')",0.9386252470176404,True
560430,0.820706656830374,yellow,"('yellow', 'onions', '(')",0.9053734169159662,True
560435,0.8905153255704944,pound,"('pound', 'total', ')')",0.9170185748631292,True
560439,0.8561842126504015,sliced,"('sliced', '¼', 'inch')",0.9374699640982084,True
560448,0.8147914448118666,teaspoon,"('teaspoon', 'fine', 'salt2')",0.902802135453904,True
560449,0.8909868449086709,fine,"('fine', 'salt2', 'tablespoons')",0.9030214109049588,True
560459,0.9184619044052359,large,"('large', 'egg1', 'additional')",0.9307362182470528,True
560485,0.9190653323961993,powder¾,"('powder¾', 'cup', 'plus')",0.9099636005881432,True
560505,0.9002214753462765,boneless,"('boneless', 'short-rib', 'plate')",0.9161323197063954,True
560526,0.85612710068876,14,"('14', 'ounces', 'top')",0.9198320446347314,True
560536,0.9261358421629122,yellow,"('yellow', 'onionKosher', 'saltFreshly')",0.9335176767231236,True
560538,0.926199776727496,saltFreshly,"('saltFreshly', 'ground', 'black')",0.9191145077952166,True
560556,0.9310416963166254,unsalted,"('unsalted', 'butter2', 'cloves')",0.8570837210476357,True
561406,0.9059066288088152,then,"('then', 'roughly', '2')",0.9029753071989176,True
561511,0.8493517632626251,substitute,"('substitute', '2', 'parts')",0.9180309467962496,True
561512,0.8774838048827778,2,"('2', 'parts', 'boneless')",0.9221439397990236,True
561737,0.9095699393887658,;,"(';', 'La', 'Petite')",0.9022081065356,True
561868,0.8588363183206016,412.5,"('412.5', 'dirhams', 'plus')",0.9240311208946096,True
561869,0.8210647059756728,dirhams,"('dirhams', 'plus', 'service')",0.922786057319332,True
562394,0.9201162615222712,including,"('including', 'pepper', 'chicken')",0.8274633068686291,True
562395,0.9312117430693452,pepper,"('pepper', 'chicken', 'curry')",0.8839100457882911,True
562599,0.8947840701659678,(,"('(', '52', 'euros')",0.9024343715120592,True
563327,0.8870442437409034,tablespoons,"('tablespoons', 'dijon', 'mustard2')",0.904425280623497,True
563337,0.9351507875259868,ground,"('ground', 'black', 'pepper2')",0.8479685722922317,True
563343,0.9397050406615491,large,"('large', 'yellow', 'onions')",0.9403579091126888,True
563367,0.8531153751653446,peanut,"('peanut', 'oil1', 'yellow')",0.9457385099444232,True
563381,0.9213971626120048,Scotch,"('Scotch', 'bonnet', 'pepper')",0.8269979119427203,True
564595,0.9209385376506558,cured,"('cured', 'cannabis', 'flowers')",0.9197723193306432,True
564599,0.8411034808117092,finely,"('finely', 'ground1⁄4', 'cup')",0.9387847722612488,True
564601,0.8500101987451775,cup,"('cup', 'organic', 'extra-virgin')",0.9371455838693667,True
564602,0.9396432891128544,organic,"('organic', 'extra-virgin', 'olive')",0.9214048574104308,True
564860,0.8557291630968669,pound,"('pound', 'butterfine', 'mesh')",0.9237447141410566,True
565122,0.933455255351424,cup,"('cup', 'fresh-squeezed', 'lime')",0.9387119051585354,True
565124,0.8516578315910401,lime,"('lime', 'juice1⁄2', 'cup')",0.923723260650308,True
565126,0.9161450862199138,cup,"('cup', 'fresh-squeezed', 'lemon')",0.9289567066017504,True
565131,0.8469675518723033,cannabis-infused,"('cannabis-infused', 'olive', 'oil1⁄2')",0.9411287424201982,True
565132,0.8843901545910913,olive,"('olive', 'oil1⁄2', 'red')",0.9369655969950328,True
565140,0.9200681714947448,fresh,"('fresh', 'seeded', 'tomatoes')",0.9201255011463108,True
565159,0.9127735130925592,pinch,"('pinch', 'cayenne', 'pepperGently')",0.9146721137994708,True
565193,0.8657365008638053,Robyn,"('Robyn', 'Griggs', 'Lawrence/chef')",0.9237200713045968,True
565199,0.8378600849394097,cannabis-infused,"('cannabis-infused', 'olive', 'oil1⁄2')",0.9387648367804194,True
565240,0.9309053982910644,thin1⁄2,"('thin1⁄2', 'cup', 'freshly')",0.780542549341602,True
565242,0.9339865970490582,freshly,"('freshly', 'grated', 'Parmesan')",0.9393558213523172,True
565243,0.9322863012703368,grated,"('grated', 'Parmesan', 'cheese2')",0.8588883863575317,True
565251,0.9017214041978026,salt1⁄2,"('salt1⁄2', 'pound', 'crab')",0.9396909176694782,True
565261,0.9256402297325445,cup,"('cup', 'sliced', 'almonds')",0.8735405879786894,True
565283,0.8315644277739644,baking,"('baking', 'dishPreheat', 'oven')",0.9030446156247756,True
565359,0.8557060886532358,until,"('until', 'golden', 'brown')",0.9031922301446876,True
565391,0.9203301220530054,Griggs,"('Griggs', 'Lawrence/chef', 'Chris')",0.9013422151541262,True
565812,0.8316054339362489,multicolored,"('multicolored', 'fabric', 'balls')",0.9270583287156172,True
566401,0.934828463424216,giant,"('giant', 'abstract', 'painting')",0.8447151816540425,True
566788,0.885986184326677,seven-figure,"('seven-figure', 'sums', ';')",0.9029407212883784,True
566887,0.9288082691364674,Feb.,"('Feb.', '9', 'sale')",0.9239625007110772,True
566898,0.8972396906542028,comprises,"('comprises', '40', 'dog-themed')",0.9369338333504266,True
567059,0.9050915732286896,under,"('under', '$', '5,000')",0.9185983058643978,True
567231,0.8181321525222159,cream,"('cream', 'frosted', 'over')",0.9170421783315068,True
568663,0.8636629750495934,Veuve,"('Veuve', 'Clicquot', 'Rose')",0.9436203227094682,True
568715,0.9108503361236184,mange,"('mange', 'tout', 'salad')",0.9167542826946212,True
569223,0.8830606114150609,hotel,"('hotel', 'coffee', 'shop')",0.9025136014796348,True
569297,0.8550545012335605,costs,"('costs', 'from', '250')",0.9201718061120842,True
569298,0.9203365753345624,from,"('from', '250', 'dirhams')",0.9175123380222916,True
569347,0.9162816214416796,at,"('at', '300', 'dirhams')",0.9012409544957276,True
569843,0.8307710113323157,fried,"('fried', 'perfectly', 'golden')",0.9170652201435012,True
569855,0.8525853568119577,American-style,"('American-style', 'fried', 'chicken')",0.9163553363216891,True
570619,0.8212008760021541,across,"('across', '2,992', 'square')",0.9185859670890516,True
570779,0.9034457214290496,Bushwick,"('Bushwick', 'railroad', 'apartment')",0.9092245356537502,True
571131,0.9357891080353656,Its,"('Its', '5,500', 'hectares')",0.9445896621267263,True
571150,0.87517631565329,native,"('native', 'white', 'grapes')",0.916771601874294,True
571500,0.8740986120081405,Valley,"('Valley', 'Pinot', 'Noir')",0.9187006304510706,True
571557,0.9319664561734836,nearly,"('nearly', '500', 'indigenous')",0.8933623544536465,True
571558,0.9343604804791698,500,"('500', 'indigenous', 'varieties')",0.9236029913102364,True
571722,0.8907346186055113,Nearly,"('Nearly', '150', 'wineries')",0.9040905840513602,True
571752,0.8576314874141898,Grosvenor,"('Grosvenor', 'Blanc', 'de')",0.9031947677748602,True
571753,0.9206194069081216,Blanc,"('Blanc', 'de', 'Blancs')",0.9232391848234424,True
572041,0.8952112743229527,silky,"('silky', 'sour', 'cherry')",0.9039694846094602,True
572526,0.8757533109454333,$,"('$', '4.6', 'billion')",0.9249904899541568,True
572702,0.8963593072294971,Its,"('Its', 'Colorado', 'licensee')",0.9050889578672546,True
573569,0.9127483727032449,brut,"('brut', 'Champagne', ';')",0.907724104804152,True
573570,0.9051099833446806,Champagne,"('Champagne', ';', 'Mathilde')",0.9238149058682392,True
573574,0.8761772593185086,Laurent,"('Laurent', 'Perrier', 'took')",0.9035038702482024,True
574807,0.919912354100118,hand-crafted,"('hand-crafted', 'leather', 'accessories')",0.8446797811249573,True
575124,0.8998546056676521,marijuana-infused,"('marijuana-infused', 'cold-brew', 'coffee')",0.9053781366432452,True
575295,0.920116948115834,oil,"('oil', 'evenly', 'suspended')",0.7927804549067057,True
575394,0.9190227449164804,includes,"('includes', 'plain', 'coffee')",0.9247206574906808,True
575521,0.9053858638080146,52,"('52', 'weeks', 'ending')",0.9361899337581848,True
575547,0.9261027521583725,$,"('$', '3', 'billion')",0.9181269676317,True
575548,0.9286856323333031,3,"('3', 'billion', 'annually')",0.8946025293045862,True
575649,0.9318742087229962,around,"('around', '2,000', 'units')",0.8854473203979595,True
575664,0.9047909994485462,by,"('by', '15', 'percent')",0.9027769756970802,True
575705,0.8563113768472742,Nov.,"('Nov.', '16', 'at')",0.9215722871308268,True
576497,0.8356767638836715,pieces,"('pieces', 'range', 'from')",0.9026843982729774,True
576545,0.8975902218152044,multiple,"('multiple', 'auction', 'houses')",0.9032854389874692,True
577415,0.8868608291091568,lots,"('lots', 'below', '$')",0.9161009834124264,True
577661,0.9255907191105652,"1,400","('1,400', 'auction', 'houses')",0.9028890943376946,True
577782,0.9017062453918402,12,"('12', 'percent', 'growth')",0.9166402788927084,True
578006,0.8829207437512929,above,"('above', '$', '10')",0.9161701517185548,True
578071,0.9107747441137268,$,"('$', '1', 'million')",0.9083026449915989,True
578291,0.8929654862418042,4-inch,"('4-inch', 'piece', 'daikon')",0.9034976926552841,True
578318,0.9196855643958708,juice1,"('juice1', '½', 'teaspoons')",0.8570670299309037,True
578319,0.8440628478700051,½,"('½', 'teaspoons', 'Dijon')",0.9429291465717092,True
578322,0.8961587950508169,mustard1,"('mustard1', '½', 'teaspoons')",0.9489534504801748,True
578334,0.9382513519105252,½,"('½', 'teaspoons', 'tarragon')",0.9435357676590946,True
578344,0.9317514905046534,ground,"('ground', 'pepper12', 'ounces')",0.8539325252299518,True
578345,0.9297303867845056,pepper12,"('pepper12', 'ounces', 'cooked')",0.8665627049282536,True
578406,0.8167763663856914,stir,"('stir', 'until', 'coated')",0.9049420856208048,True
578463,0.8955876036331881,sliced,"('sliced', 'radish.Mix', '1')",0.9230237822702424,True
578468,0.8584117428871811,yellow,"('yellow', 'curry', 'spice')",0.9396361204014448,True
578525,0.9069597310587068,(,"('(', 'approximately', '40')",0.9032970849335183,True
578544,0.8845808266668482,Top,"('Top', 'each', 'piece')",0.9027710127019044,True
578558,0.8581745994357827,finely,"('finely', 'grated', 'carrot.Mix')",0.9191530659080666,True
578559,0.9131316996527086,grated,"('grated', 'carrot.Mix', '1')",0.9390875618053814,True
578634,0.8959659589245459,with,"('with', '1', 'tablespoon')",0.9038171140958248,True
578640,0.9260747055441872,spiced,"('spiced', 'lobster', 'salad')",0.9205033435406784,True
578720,0.9198842468042168,wing-like,"('wing-like', 'ribs', 'connects')",0.8986951189068292,True
578724,0.8711296832248042,PATH,"('PATH', 'commuter', 'trains')",0.9029732741479408,True
578725,0.8093138737232405,commuter,"('commuter', 'trains', 'from')",0.9171143443265546,True
578980,0.8575504826245594,September,"('September', '11', 'Memorial')",0.9042936210586588,True
578981,0.8575223349213381,11,"('11', 'Memorial', '&')",0.9427829045176076,True
578982,0.8804039771947624,Memorial,"('Memorial', '&', 'Museum')",0.9249600117098449,True
579027,0.9035372240439364,104-story,"('104-story', '1', 'World')",0.9026193635888164,True
579047,0.9078390541561594,$,"('$', '100', 'million')",0.9031448841286992,True
579640,0.903189323628412,giant,"('giant', 'communal', 'dining')",0.9214696411040944,True
579934,0.9191514640276052,S.,"('S.', 'Mission', 'Road')",0.8935510291220394,True
580178,0.9156283400166608,S.,"('S.', 'Mission', 'Road')",0.9024055334786562,True
581364,0.9292641775994184,$,"('$', '1.5', 'billion')",0.9101485947334554,True
581884,0.8757296106205875,$,"('$', '66.9', 'million.The')",0.9369109142584248,True
582091,0.843081556269987,lots,"('lots', 'each', 'carried')",0.9034364433211788,True
582134,0.8889472095633073,4,"('4', 'million', '.')",0.9031799921805618,True
582173,0.9110984183480348,de,"('de', 'Chirico', 'depicting')",0.9121966487308738,True
582278,0.91054021683228,sculpture,"('sculpture', 'fell', 'within')",0.9299794627241544,True
582661,0.8981683298806059,$,"('$', '2', 'million')",0.966956394959167,True
582665,0.9193689817389709,$,"('$', '3', 'million')",0.9081109170588464,True
582844,0.8200257063497356,Madison,"('Madison', 'Square', 'Garden')",0.9045823263402872,True
583610,0.866474532580588,must-have,"('must-have', 'edition', 'packs')",0.9164832767584656,True
583949,0.8349949880058168,delicate,"('delicate', 'white', 'Grace')",0.9054951076487108,True
583992,0.9202118643827958,complex,"('complex', '2014', 'Les')",0.8882690438641383,True
584011,0.8896238129391223,20,"('20', 'percent', 'sauvignon')",0.9204852199958136,True
584134,0.9191981027878452,de,"('de', 'Santa', 'Maria')",0.8987787514608444,True
584572,0.8175249514914152,Bonny,"('Bonny', 'Doon', 'offered')",0.9208056971606472,True
586187,0.8988735258354867,blue,"('blue', 'aluminum', 'stage')",0.9025074407474846,True
586623,0.9210990072585148,$,"('$', '18', 'billion')",0.9134614827995278,True
586762,0.9403361858676176,S,"('S', '&', 'P')",0.9377522469107091,True
586764,0.8883327272134535,P,"('P', '500', 'Index')",0.9576379551240358,True
